# nonuniform scaling factors - GNav17: (0.0 0.4) GNav18: (0.0 4.0) GNav19: (0.0 4.0) GKdr: (0.0 4.0) GKA: (0.0 40.0) GKM: (0.0 4.0) GH: (0.0 2.0) GKleak: (0.0 0.2) 
,GNav17,GNav18,GNav19,GKdr,GKA,GKM,GH,GKleak
325,0.253835,0.923496,2.239249,0.213444,8.508036,1.284862,1.147032,0.064348
326,0.233318,2.732022,2.540012,1.187362,20.147681,0.149934,0.426271,0.110874
327,0.35257,2.491709,2.330125,3.408871,24.438668,2.06685,0.80134,0.137063
328,0.072511,3.127475,2.327469,2.431625,1.02582,3.822381,0.274802,0.187777
329,0.17719,0.234551,1.897934,0.75639,14.613736,1.731682,0.781122,0.142866
330,0.18828,1.088842,3.238263,1.798119,10.911027,1.137497,1.016292,0.165925
331,0.360058,2.377786,2.927,0.148205,39.818588,1.69208,0.463214,0.060809
332,0.091539,1.888802,3.63596,1.267815,9.581495,1.12843,1.72822,0.042134
333,0.124953,0.274195,2.419108,2.345242,37.218535,1.482609,0.250237,0.126293
334,0.374561,1.023682,3.776075,1.819298,26.893183,2.952222,1.982676,0.074231
335,0.323459,2.314646,0.911926,2.257458,20.041503,1.509451,1.429052,0.173416
336,0.176924,0.671813,1.760745,3.204651,15.869686,1.641384,1.199829,0.10266
337,0.147407,3.088324,3.224337,1.693433,13.811507,0.16242,1.049552,6.4e-05
338,0.395296,2.963883,3.092394,2.485746,28.444025,2.915619,1.864153,0.151877
339,0.149823,1.194271,2.862411,0.139799,12.876405,0.367778,1.154179,0.078857
340,0.299722,0.376848,3.819137,2.032202,32.58973,2.53626,0.791159,0.093488
341,0.148947,1.904924,0.746867,0.930619,10.745361,2.835997,1.8903,0.129157
342,0.088889,3.837768,1.361704,3.056061,5.735595,2.645068,1.025485,0.034841
343,0.107912,1.979906,1.601051,1.009876,17.120175,0.529224,1.713481,0.14312
344,0.213937,3.52282,1.63393,3.863881,7.58449,3.436492,1.367857,0.164368
345,0.344805,3.305693,3.765064,0.619358,9.484406,2.132297,1.954874,0.074971
346,0.35379,0.628638,2.290505,3.960014,5.866696,3.840696,1.439927,0.09918
347,0.300784,3.382295,2.178552,3.748714,30.716358,2.316474,0.595417,0.122641
348,0.340942,0.104718,1.029994,2.877417,26.497373,2.102056,0.560106,0.102488
349,0.043162,1.70169,2.377785,0.692233,24.361171,0.895366,0.957134,0.079153
350,0.157712,3.80002,0.986646,2.478061,28.032497,0.189623,0.530928,0.106243
351,0.343245,3.698846,2.459242,3.540506,37.366636,3.660278,0.680451,0.186108
352,0.320585,1.452716,0.171854,3.70351,8.141459,1.703808,0.966028,0.143783
353,0.278063,0.781064,3.069851,1.535862,3.135508,1.789712,0.016807,0.150658
354,0.317871,3.018316,1.413786,2.774677,22.546212,1.966802,1.389364,0.175432
355,0.208628,2.669714,2.039914,3.882051,33.621964,1.752219,1.904129,0.105087
356,0.072741,2.332073,2.425379,1.925504,17.001922,2.428032,0.713264,0.09423
357,0.22258,1.38717,3.483568,2.250128,20.814842,0.183603,1.527886,0.072529
358,0.275954,3.673292,3.003928,1.715414,21.020853,3.518612,1.621686,0.131858
359,0.387137,1.19735,1.929864,2.662977,4.763528,2.697055,1.273813,0.166989
360,0.071574,1.85117,3.480161,1.662567,2.329969,2.742326,0.283508,0.13731
361,0.003416,3.495944,0.892804,0.797677,27.206501,1.314755,0.405987,0.134136
362,0.261775,0.10699,1.886755,3.000186,4.111422,1.798861,1.853971,0.190611
363,0.389282,2.158537,0.185684,2.398271,17.750573,0.206601,0.04058,0.127357
364,0.045366,0.63687,2.770335,3.199111,13.734855,3.108784,0.12561,0.12751
365,0.264322,0.870301,2.422693,1.038274,38.304502,2.156147,0.636744,0.194434
366,0.179355,1.177696,3.622124,2.414452,11.424483,3.824676,1.947915,0.157058
367,0.070429,0.8137,2.097144,0.417368,38.208078,1.203003,1.376036,0.018267
368,0.079969,1.279144,0.336926,2.731042,10.849487,0.194767,1.613725,0.090529
369,0.072173,3.627955,3.661478,0.621136,4.381735,2.467386,1.873118,0.109757
370,0.163077,0.47346,0.947574,0.167293,10.678566,1.616485,1.710339,0.180157
371,0.053879,3.544895,1.724672,3.102816,34.966368,0.698685,0.252051,0.022802
372,0.066944,1.857435,3.82964,3.594597,15.156316,0.294485,1.913854,0.077225
373,0.123542,0.897033,0.701571,2.546693,34.903211,3.722694,1.245317,0.159413
374,0.33385,2.661373,2.3424,3.549779,6.52747,3.866055,1.717749,0.184895
375,0.085637,0.406246,0.498323,3.868721,31.634455,3.921532,0.351692,0.047003
376,0.00038,0.16777,1.930563,2.106423,37.044166,2.596675,1.932798,0.163115
377,0.187241,3.072105,2.920353,0.668312,31.245353,2.370334,0.515501,0.153493
378,0.045167,2.967498,2.546505,2.587322,30.137348,0.566005,1.233174,0.028482
379,0.358594,2.465016,0.465519,0.507083,12.034875,3.495593,1.262296,0.083596
380,0.063238,2.085446,3.988356,2.76353,19.205268,3.817876,0.506238,0.014648
381,0.150979,3.176973,1.349496,1.711219,24.743308,3.969969,0.157292,0.173096
382,0.366832,0.414477,2.826508,0.949601,8.569835,1.301909,1.473629,0.171665
383,0.394255,2.092577,1.316452,3.01334,12.45881,3.769496,1.112512,0.112664
384,0.256988,2.971124,3.888737,1.268422,22.871824,1.933769,0.757244,0.198779
385,0.023687,2.902434,2.104194,0.048782,26.540299,1.501153,1.12559,0.013307
386,0.214563,2.232876,1.807786,1.061641,29.13924,2.475522,1.329038,0.147468
387,0.04948,0.975447,3.119252,1.253916,11.166099,1.958714,0.690513,0.190783
388,0.045447,1.681062,0.815494,2.525485,16.493076,0.151214,1.090514,0.15173
389,0.291918,3.975456,2.585647,0.798114,13.523123,0.39436,1.650785,0.111931
390,0.220706,0.067273,1.857485,1.988312,30.012149,3.083411,0.586843,0.107119
391,0.388687,3.720882,1.423307,2.533325,9.997437,1.449281,0.772534,0.16572
392,0.018728,3.785038,3.682224,3.462349,1.531742,0.1595,1.260548,0.067179
393,0.08545,0.862846,1.449937,0.245802,25.996608,0.654211,1.687248,0.163248
394,0.266755,3.94471,3.965305,3.039025,13.868109,0.023716,1.287066,0.062506
395,0.195857,3.22463,0.641867,3.213841,20.456769,3.581484,1.937897,0.15973
396,0.077877,1.522267,2.700575,2.0784,2.441691,2.679195,0.04712,0.063099
397,0.114859,2.336091,0.637568,2.087318,14.078867,0.881109,0.159463,0.11346
398,0.005766,3.252157,2.523643,2.444458,27.558416,0.998541,1.860522,0.092105
399,0.130805,1.895942,0.127139,1.088891,22.838321,1.666846,1.483523,0.061734
400,0.085997,1.19956,1.520431,2.193151,26.291925,0.659567,1.312396,0.096251
401,0.153073,1.769998,2.223509,0.3997,32.652946,2.310038,0.684507,0.17211
402,0.069286,0.500175,1.507997,3.751266,16.243913,1.219962,0.434089,0.167679
403,0.340182,0.895285,2.095782,2.36798,8.927528,1.614498,0.802131,0.007048
404,0.350642,1.341514,3.317134,3.436939,0.74783,2.221845,1.810978,0.019593
405,0.327759,2.691522,1.769362,0.157583,35.05419,1.095237,0.665987,0.086943
406,0.144067,0.423608,0.64725,2.085259,27.003103,2.85011,0.224775,0.041248
407,0.36601,1.598043,3.338694,3.691023,14.322206,3.170039,1.896189,0.151319
408,0.094433,1.422935,2.380347,3.630987,34.790909,1.557882,0.706524,0.103329
409,0.272992,0.054968,1.882786,1.607668,36.017221,0.944094,0.147102,0.026976
410,0.397472,2.479959,2.275557,2.720878,23.316119,1.394338,1.203612,0.172875
411,0.199213,2.75058,1.595503,3.080647,34.579991,0.79972,0.616365,0.051879
412,0.093133,1.794034,1.653224,0.578154,30.331161,3.516401,1.06107,0.00022
413,0.055045,3.341566,0.826066,2.467198,25.76452,0.397685,0.284722,0.100552
414,0.27258,0.839644,3.922148,3.711906,25.397503,1.954415,0.602394,0.070856
415,0.3864,2.413747,0.752916,3.851774,36.94796,1.204178,0.207719,0.003507
416,0.222102,0.147543,2.175042,3.933568,27.073473,2.729041,1.530469,0.095138
417,0.245858,0.977426,2.698209,1.626876,23.757482,0.130497,0.300367,0.134897
418,0.109309,2.508606,1.004041,0.109053,17.738129,2.313721,1.059611,0.040447
419,0.199102,0.990033,0.100397,3.125784,10.887508,3.758341,0.581915,0.09209
420,0.054377,0.730925,0.703735,3.202604,26.669878,3.157354,1.356719,0.102208
421,0.065725,3.551397,0.81808,0.825781,1.287698,1.672009,1.977141,0.097172
422,0.19551,2.737212,3.886199,0.656901,34.285221,1.545664,0.267185,0.036008
423,0.305029,0.507415,2.639545,3.695289,34.459678,3.690658,0.265928,0.179566
424,0.303431,1.987222,2.719569,2.86927,11.460581,0.792421,1.455748,0.144506
425,0.286308,1.368696,0.223876,2.130801,26.745386,3.174326,1.698526,0.060737
426,0.108085,0.88897,3.124736,1.128165,30.957181,2.5753,0.700753,0.066631
427,0.119943,1.051203,3.254603,2.374377,23.668812,3.393207,1.492283,0.146122
428,0.025885,2.091653,3.783322,0.158282,16.476081,3.115947,1.808895,0.173186
429,0.233862,0.118107,2.688435,2.138619,4.744534,3.53437,1.259399,0.185582
430,0.188187,2.940493,1.993087,1.639327,39.016056,1.922804,0.262961,0.131374
431,0.179185,3.680901,3.631751,3.754709,22.691014,1.78678,0.257972,0.026152
432,0.391659,2.186144,3.924241,0.63391,0.571543,3.991999,0.241309,0.194719
433,0.285476,2.865171,3.724321,2.69067,15.372243,3.809094,1.051105,0.003667
434,0.142585,0.527212,0.443101,3.024981,16.669007,3.409356,1.04722,0.197292
435,0.155287,0.042525,0.871368,1.522627,30.58918,2.635299,1.386912,0.02566
436,0.194231,3.775689,1.554081,0.104753,4.646037,0.72275,0.198074,0.036912
437,0.039317,2.4978,0.898935,3.293398,37.641411,0.84846,1.127419,0.189779
438,0.306191,0.700716,3.041085,2.871328,37.533229,1.164661,0.069653,0.095636
439,0.14672,3.338001,2.093809,0.136561,1.202003,1.717495,1.690987,0.117661
440,0.377717,0.767971,2.925278,3.424467,20.880987,1.393093,0.427364,0.079604
441,0.343048,0.072369,3.576572,3.432278,6.021012,3.182854,0.988554,0.028674
442,0.087129,2.481236,3.552823,1.879049,13.68643,1.595833,1.17225,0.144234
443,0.231716,2.559902,1.798451,0.861399,9.801716,2.745069,0.619883,0.02451
444,0.27847,3.924678,0.735225,2.036199,23.269513,3.372013,0.933383,0.174649
445,0.13816,0.565383,1.339445,2.29234,14.095694,0.426329,0.900002,0.188167
446,0.28618,3.777441,2.318738,2.633115,34.413231,3.977815,0.308284,0.010525
447,0.31389,3.559732,1.510642,2.359872,20.975743,3.32403,1.442706,0.095561
448,0.015021,2.329002,2.141281,0.284584,29.503579,2.701759,1.152553,0.086673
449,0.302813,3.548128,3.504381,0.952994,34.231788,1.606681,1.364455,0.128289
450,0.083572,3.797598,2.286088,3.021235,23.707987,0.587267,0.578607,0.141406
451,0.352283,3.790554,2.445199,2.275566,2.993136,2.293144,1.396845,0.078611
452,0.081274,2.033509,0.674878,1.410337,23.556997,2.823244,0.783452,0.051102
453,0.117715,3.180487,1.176483,3.538656,10.834545,2.302517,0.092546,0.175651
454,0.096667,0.883549,1.969146,1.158564,4.096623,2.46889,1.054146,0.016687
455,0.052562,1.695267,3.844388,0.113059,31.015704,3.702994,0.124321,0.097535
456,0.374809,1.926585,0.951848,0.91999,6.436043,3.289152,0.433844,0.106332
457,0.304354,3.552583,3.10416,3.406682,29.194085,1.896187,0.107798,0.171305
458,0.346006,2.55685,3.750607,0.229335,8.699516,3.54708,1.759242,0.038887
459,0.358229,2.378555,3.659313,0.766968,14.029876,3.33088,0.134902,0.192517
460,0.062452,0.443062,0.035537,3.35357,3.540048,2.498667,0.032412,0.143473
461,0.372283,2.66513,1.220337,1.616205,7.437729,2.249125,0.552272,0.140501
462,0.311004,0.681978,0.31334,0.550458,2.525857,1.700184,1.876038,0.196943
463,0.064635,1.21419,1.890676,0.257683,39.874929,2.518937,0.523887,0.099629
464,0.396691,3.032546,0.57472,3.612952,12.384688,3.390745,1.323028,0.108934
465,0.282329,3.893083,0.212456,0.033434,24.902018,1.457406,0.797585,0.125526
466,0.198688,1.113756,2.594502,0.718846,10.124985,1.240929,1.726469,0.019848
467,0.100962,0.15617,0.257786,2.382665,11.963073,0.238596,1.255592,0.075247
468,0.301978,3.199307,2.824844,1.796707,9.100281,2.593134,1.714248,0.163954
469,0.143224,2.322234,3.667752,3.524903,31.576454,3.205688,0.598552,0.154533
470,0.167478,0.273234,3.288915,1.451146,25.744942,1.876341,1.669361,0.049341
471,0.005828,2.200373,0.354969,2.225152,4.550459,0.937846,1.270193,0.152424
472,0.308101,1.833024,1.643797,2.452245,28.343481,2.671269,0.653664,0.198921
473,0.215749,3.01446,2.487343,1.416941,21.323615,3.134432,1.283381,0.139379
474,0.086838,1.273021,2.350816,1.108824,3.747139,3.933849,1.277467,0.164483
475,0.327409,3.301159,1.899591,2.611001,14.879322,3.155814,1.463118,0.153665
476,0.201064,0.01419,1.71655,2.520623,9.682568,3.635026,1.607576,0.085637
477,0.101661,0.635261,1.346548,3.264017,17.142143,2.922602,1.140305,0.168734
478,0.216355,3.742366,1.334178,0.616229,32.870995,3.545133,1.574554,0.073361
479,0.154302,1.208285,2.045234,2.795505,3.987856,0.428364,1.320204,0.148409
480,0.151135,0.372558,1.310473,2.96289,18.200252,3.624509,0.888951,0.190416
481,0.360966,2.594963,3.926531,2.867203,4.989518,2.691665,0.363926,0.050201
482,0.382616,3.140185,2.235994,3.410013,8.769587,0.92082,1.822585,0.176507
483,0.381539,3.465974,2.899931,0.010159,12.171793,1.597796,0.064432,0.059032
484,0.11359,3.88302,2.075614,1.233932,34.127803,1.439642,1.802924,0.100148
485,0.242652,2.731943,2.93712,0.927626,11.514788,2.600445,0.987642,0.001184
486,0.202948,2.214498,2.981806,2.966883,7.232607,1.257302,0.367204,0.092227
487,0.14535,3.379602,0.694336,1.499218,27.699671,1.537428,0.446258,0.048376
488,0.25625,2.524009,3.400199,2.651076,13.094261,0.070274,0.972615,0.01091
489,0.185028,1.083387,2.686777,2.808186,8.360939,2.542745,0.517964,0.12072
490,0.068626,0.988066,3.332518,1.323697,28.330305,2.162615,0.012153,0.065488
491,0.110232,0.162906,2.068472,3.298873,15.501607,1.127019,1.246614,0.035444
492,0.022129,3.431149,3.204794,1.507574,39.938113,0.906689,0.180199,0.119436
493,0.173505,2.104293,1.17582,0.068423,0.899304,1.31729,0.070344,0.025729
494,0.187653,0.241209,2.923335,3.930459,29.3187,2.40036,1.202095,0.042584
495,0.197568,2.004637,1.980839,1.485829,13.792084,3.473327,0.138504,0.055396
496,0.081738,3.990119,3.594964,1.664528,23.884286,0.236729,0.951768,0.192467
497,0.326051,3.412027,1.377196,3.175601,21.431889,2.153873,1.265999,0.144684
498,0.12469,3.416858,1.720644,0.231678,37.470962,3.400828,1.548181,0.170494
499,0.280719,2.920336,3.605021,2.048582,22.48303,3.987131,0.537466,0.072842
500,0.386142,3.635958,1.293755,1.76276,26.384366,0.160404,1.768831,0.097351
501,0.208432,1.808478,2.717074,3.536708,18.88284,1.647282,1.479501,0.006217
502,0.285201,0.878646,0.600277,2.125116,11.569926,2.869152,1.617402,0.114958
503,0.070267,0.704601,1.196135,1.761156,9.796231,1.490468,0.662534,0.106005
504,0.005468,0.358476,3.331343,0.059783,29.580473,2.021958,0.497851,0.176717
505,0.309591,0.285871,0.387901,2.350628,0.178669,3.449238,0.844512,0.184325
506,0.21696,0.690197,0.928126,1.897569,32.072815,0.835642,0.493931,0.012844
507,0.220398,1.631591,1.649112,0.736506,13.60516,1.979401,0.322491,0.048629
508,0.043359,0.271656,3.301086,0.061498,3.896799,0.675103,1.420607,0.048913
509,0.165639,3.99627,2.353167,0.69549,37.681011,2.193179,1.466512,0.028038
510,0.091239,2.66329,3.992103,2.670513,4.400753,2.550251,1.578258,0.011869
511,0.175203,1.663238,1.320135,2.349788,22.775656,3.269025,1.648546,0.098678
512,0.207362,3.741607,3.663718,1.580939,17.03766,1.633871,0.361687,0.016892
513,0.150682,1.789168,1.141551,0.421083,37.071663,2.59583,1.703304,0.034008
514,0.283521,3.406625,1.754054,3.663024,35.276616,0.084378,0.749142,0.191444
515,0.280458,1.005548,3.735081,0.196766,22.987031,3.743284,1.217827,0.013134
516,0.098489,3.0384,3.651612,2.556262,23.614325,3.226688,0.516883,0.111394
517,0.229059,3.90897,0.884595,1.146695,3.322619,1.431538,1.478168,0.170752
518,0.140764,1.722513,0.942514,2.200599,25.480853,0.031634,0.204903,0.199754
519,0.354563,2.041891,3.983796,2.288636,6.753428,2.906641,0.321326,0.120553
520,0.32573,3.104091,2.023757,1.520655,30.312564,0.647329,1.689451,0.11604
521,0.218222,0.210884,1.480411,2.055463,32.364862,3.397816,0.270147,0.132857
522,0.095748,2.57393,1.828747,1.585478,5.082422,1.823191,1.315219,0.086779
523,0.244366,2.793766,3.879769,0.424746,27.412588,3.735975,0.929101,0.012089
524,0.255753,1.791787,3.523985,0.662414,39.501328,2.333625,0.977529,0.10074
525,0.156523,0.884324,0.684162,2.504461,26.595734,3.526728,0.656373,0.107369
526,0.305653,3.857721,0.420477,2.429766,23.105759,1.651168,1.543483,0.115889
527,0.038814,1.175377,1.456912,1.414988,11.391881,0.342965,1.195393,0.177503
528,0.212299,2.914109,0.350828,1.051706,22.893964,3.592512,1.201047,0.175956
529,0.239639,3.612861,0.722762,0.963051,37.83472,3.847761,1.098956,0.0818
530,0.273075,3.858318,3.900207,1.615988,17.461753,0.841124,0.715683,0.073588
531,0.242303,0.232497,2.882304,2.995753,3.072846,2.549483,1.88011,0.063381
532,0.08653,0.139587,1.892945,2.508651,25.405038,2.088746,0.512052,0.190836
533,0.359145,2.164196,0.432414,3.975952,10.013563,1.070681,0.839046,0.18505
534,0.328577,1.589516,2.034088,0.237324,35.073711,2.278811,0.89428,0.075097
535,0.029916,1.697451,2.677383,3.698157,8.24829,1.067713,1.4594,0.189119
536,0.269982,3.153432,3.448987,3.068323,24.408495,2.165931,0.799232,0.181796
537,0.322309,1.43307,3.313539,2.396211,4.486214,3.733084,0.898321,0.137288
538,0.329393,2.769372,2.896309,3.113681,37.914402,2.935617,1.928737,0.052614
539,0.28494,2.287167,0.057074,0.001413,21.662489,0.059736,0.172085,0.102739
540,0.219783,0.865538,2.9935,1.941112,28.491109,3.254837,0.707875,0.12421
541,0.152298,2.485985,0.758231,1.823533,13.449815,2.584158,0.481626,0.110924
542,0.227382,1.708171,0.891912,0.83857,11.223684,0.420231,0.567813,0.001671
543,0.17287,1.26576,3.813009,0.286285,23.941276,1.45417,0.076663,0.193684
544,0.221091,0.150927,0.89517,1.084334,32.222833,0.218217,1.363386,0.152945
545,0.24865,1.568344,2.836704,2.787333,0.812609,2.716682,0.657942,0.09725
546,0.349706,0.432901,2.725933,0.25214,20.984165,3.080895,0.132819,0.074113
547,0.04117,3.912073,1.531114,3.440477,5.041782,0.30513,0.256908,0.06705
548,0.058578,0.305382,3.148217,0.261945,35.815241,2.625096,0.21388,0.004881
549,0.306457,2.446464,3.710053,3.108451,38.662864,2.921324,1.21965,0.075171
550,0.167398,2.706,2.603015,2.240251,27.162405,2.956744,0.465674,0.087357
551,0.035725,2.262342,2.336744,2.87555,32.326889,1.649754,1.471766,0.08989
552,0.141192,0.446983,1.277818,0.502303,33.305304,3.188206,0.773579,0.049648
553,0.214306,0.149507,3.729406,0.05145,4.803982,2.260895,0.403085,0.067584
554,0.28661,1.720733,2.002572,1.442968,35.740709,1.206095,0.240784,0.028121
555,0.31645,0.74689,2.070735,2.697913,29.622959,2.190928,0.177581,0.171294
556,0.021305,0.223428,1.385835,3.228706,30.11276,1.000938,1.311137,0.035365
557,0.35294,1.021891,2.415442,2.940461,24.03584,3.984366,0.336379,0.061213
558,0.160998,0.901444,2.572692,1.95261,15.73404,3.107088,1.121998,0.01882
559,0.288622,3.618657,0.402844,3.593817,14.412191,1.796525,1.957805,0.008852
560,0.103176,3.532855,1.488015,1.225594,30.815085,0.297689,0.889904,0.180017
561,0.323794,3.73765,0.550831,3.507795,30.726305,3.009471,0.473143,0.139709
562,0.384942,3.712524,3.8564,3.131604,11.673776,0.399457,0.385986,0.153765
563,0.19895,2.184623,2.777634,0.164083,34.689015,2.320575,1.508509,0.139694
564,0.20327,1.476958,3.14278,2.806215,7.155597,1.851233,1.85632,0.042308
565,0.289583,3.124145,3.054999,1.291204,5.34562,0.631438,1.707071,0.081588
566,0.233064,0.877143,2.107403,2.056182,1.699398,0.263509,1.793896,0.105777
567,0.385692,0.343988,2.835159,2.519031,16.706213,3.23422,1.187367,0.170173
568,0.102881,1.994714,1.950727,0.053915,19.266442,3.169359,1.015986,0.085768
569,0.047011,1.01271,2.152532,3.651782,15.682124,2.289823,0.579023,0.06803
570,0.27493,1.970022,2.694695,1.181344,5.717339,1.882453,1.951183,0.172295
571,0.104769,1.711326,2.966459,3.761915,4.004782,0.511092,0.043382,0.142138
572,0.314148,3.56411,2.016176,1.702882,25.18509,1.303678,0.442194,0.119309
573,0.203947,3.450571,0.029097,2.059642,1.366366,2.013755,0.84701,0.105571
574,0.05273,3.873512,0.221916,2.84774,0.443714,0.043318,1.179259,0.014493
575,0.377057,2.964918,1.723032,1.959327,12.088126,3.218563,0.334749,0.032835
576,0.092427,1.44026,3.33715,3.70786,21.689014,0.800371,1.22726,0.14777
577,0.057121,2.300711,0.56831,2.312069,16.118459,3.043411,1.794736,0.056692
578,0.336497,1.203352,0.081885,3.2394,32.216232,3.795671,0.484293,0.153293
579,0.020237,1.683806,2.103318,3.767592,32.009221,2.230577,0.855744,0.059945
580,0.351984,0.440823,2.735335,2.936335,5.916039,0.177703,1.917368,0.158834
581,0.137157,1.562575,2.956029,0.412022,5.637306,0.773898,0.051364,0.168367
582,0.040016,1.120163,3.168973,1.137516,21.269833,0.23242,0.699954,0.158596
583,0.179525,2.388518,1.271918,2.221687,39.75576,1.115843,0.185219,0.157815
584,0.284357,2.714159,0.657163,1.230202,6.483918,1.279307,0.05979,0.047311
585,0.17332,0.084203,3.183654,0.868892,32.196887,0.46438,1.014225,0.136414
586,0.122357,0.26749,1.263816,0.097908,15.947198,0.620927,0.496822,0.075437
587,0.035814,3.786312,1.341689,0.510579,34.938707,3.277622,1.491362,0.178999
588,0.385843,0.672977,0.608161,3.295839,5.148823,0.877337,0.663739,0.076375
589,0.156072,1.629767,0.903008,3.469541,8.2088,1.551169,1.327178,0.156237
590,0.099088,3.910315,1.685301,1.756042,4.889597,2.203143,1.50214,0.062153
591,0.260021,1.820979,2.147167,2.152868,6.284117,2.704543,0.863996,0.03514
592,0.154467,1.396032,2.244599,2.420068,20.674546,2.263395,1.074288,0.091435
593,0.332357,0.706225,2.249526,0.100943,38.128305,0.06419,1.056687,0.197876
594,0.14368,3.433728,3.05112,3.9627,21.487602,1.921703,0.341916,0.125728
595,0.249041,2.237871,1.522479,0.419094,10.175341,3.256265,0.893415,0.181227
596,0.133942,2.018991,0.263056,2.745107,7.462541,3.422198,1.99284,0.074551
597,0.138678,1.438267,2.046947,1.602467,32.926368,0.024023,0.667872,0.122281
598,0.170405,1.327277,0.998617,1.374785,25.358018,1.940436,1.706754,0.096393
599,0.158499,3.562065,0.628346,3.619419,25.139082,3.353812,0.761996,0.199639
600,0.376488,0.899521,0.314376,3.452323,22.63764,2.149355,0.594908,0.073181
601,0.157195,2.393689,0.652859,0.605512,5.45156,2.425383,0.956276,0.065798
602,0.397313,2.907184,3.603525,3.92031,3.354903,3.355187,1.123407,0.064831
603,0.141484,2.044557,2.709408,2.377911,5.015265,2.232347,0.098761,0.135335
604,0.304502,0.41244,2.231944,3.659312,25.442106,2.196775,1.752048,0.11675
605,0.013767,0.996841,0.992515,3.257757,13.104313,1.061115,1.772628,0.136694
606,0.295231,1.73616,1.50116,1.543766,35.556959,2.740792,0.731266,0.000862
607,0.188644,0.618431,2.799148,1.942767,4.153239,0.447597,1.419802,0.012588
608,0.378368,0.323614,1.588797,3.373104,12.729222,0.491254,1.963277,0.025061
609,0.254323,1.582067,0.861042,1.647369,32.711674,2.94442,0.410513,0.1995
610,0.384071,3.162013,3.894012,3.672228,35.300206,3.047593,0.930435,0.133127
611,0.188804,1.651437,0.361246,0.313049,10.304411,1.600147,0.541993,0.162093
612,0.057709,3.660603,2.657053,2.118178,14.570101,0.403759,0.851554,0.088618
613,0.293878,2.911355,0.179028,2.072439,33.133145,3.542979,0.464221,0.052896
614,0.145442,0.00388,1.927678,0.24722,25.737591,0.382,1.003531,0.18193
615,0.151272,1.461105,2.257999,1.110255,35.693418,0.393889,1.188427,0.187848
616,0.238117,1.242795,0.564032,0.637881,34.735104,2.355764,0.539781,0.053942
617,0.172031,0.045307,2.187811,1.816321,5.397027,1.903474,0.758795,0.164727
618,0.234146,1.908392,1.985396,1.961191,14.636077,1.215111,0.394445,0.115297
619,0.367625,3.150473,0.294455,2.355361,11.351287,3.551719,1.433334,0.074875
620,0.362997,3.628176,1.5662,1.339964,6.624088,2.881342,1.521109,0.014707
621,0.297518,2.292253,2.609725,0.585139,29.001984,3.340562,1.189916,0.049742
622,0.115757,1.864057,1.453993,2.028641,6.272977,0.172964,0.417493,0.187336
623,0.381011,0.58505,3.460334,1.894597,2.651021,1.970571,1.026574,0.184208
624,0.126833,0.291143,3.800316,2.267414,10.247107,2.281419,0.80628,0.104519
625,0.077312,0.541579,3.55153,1.254472,26.469056,1.153393,1.515004,0.056779
626,0.255539,0.615765,1.27456,0.009258,21.09342,0.506856,0.196449,0.158493
627,0.069495,1.712935,1.040284,1.612859,25.32967,2.085667,1.414805,0.153337
628,0.033138,0.469312,2.852058,2.993293,28.411225,2.555568,1.566073,0.112778
629,0.114564,0.45966,3.583503,2.683185,14.359401,3.220551,1.400653,0.00393
630,0.230641,2.429502,2.009895,0.937148,14.155501,0.925834,0.558846,0.079313
631,0.355235,3.223065,1.599352,2.757768,22.701323,1.015257,1.638659,0.019324
632,0.388289,0.891103,3.450165,2.268898,32.788283,1.808851,1.176723,0.069542
633,0.055545,0.907314,1.634383,1.197129,35.386009,1.997665,1.601711,0.033337
634,0.288568,3.359767,0.418117,0.814505,38.181509,1.37144,0.347618,0.056188
635,0.36,1.434145,0.977559,1.140675,25.009081,1.686788,1.253241,0.177933
636,0.021047,3.212303,2.384592,1.805602,6.216227,0.969183,1.627702,0.162829
637,0.32463,2.591182,0.076525,0.894046,24.965836,0.50152,1.559765,0.040777
638,0.155013,0.992691,0.333234,1.930761,37.00575,0.540406,1.156497,0.188357
639,0.148544,0.825513,3.343171,0.219263,18.870674,1.055944,1.507048,0.190592
640,0.295032,1.067123,2.995588,1.609819,16.053544,3.049627,1.541486,0.09377
641,0.292554,1.548184,1.793638,2.00793,31.354899,1.422192,0.00381,0.095088
642,0.042973,3.154982,0.810194,1.175444,37.108816,1.40244,1.412824,0.057155
643,0.115441,2.954797,0.597273,3.236205,33.908321,1.91188,0.82134,0.06926
644,0.182204,1.86949,0.821927,3.902286,39.129255,2.695441,0.151808,0.185457
645,0.056046,3.49128,2.473867,0.176103,7.2983,0.401421,1.075066,0.123816
646,0.015445,0.957018,1.364103,3.987585,5.921616,3.797826,0.693187,0.150592
647,0.150316,3.936889,2.733666,0.465725,28.762044,3.909757,0.36989,0.19358
648,0.290859,1.200712,0.300991,1.301802,7.97928,1.661017,1.78001,0.128044
649,0.250739,0.785544,0.837826,1.890913,12.751968,1.739434,1.278066,0.023392
650,0.080308,1.999082,1.47261,2.14515,11.657459,3.382795,0.203379,0.088775
651,0.115953,2.183167,0.49266,3.24943,37.342167,2.879465,1.510899,0.129741
652,0.238823,1.044353,1.370659,2.973483,32.392535,3.741357,1.282619,0.112554
653,0.289722,3.395497,3.627336,0.602461,16.288573,2.984218,0.551936,0.15487
