# nonuniform scaling factors - GNav17: (0.0 0.4) GNav18: (0.0 4.0) GNav19: (0.0 4.0) GKdr: (0.0 4.0) GKA: (0.0 40.0) GKM: (0.0 4.0) GH: (0.0 2.0) GKleak: (0.0 0.2) 
,GNav17,GNav18,GNav19,GKdr,GKA,GKM,GH,GKleak
325,0.311239,2.348531,3.591298,2.504475,33.392092,1.038998,0.923761,0.064405
326,0.118395,1.106758,1.793729,3.9761,13.354206,3.160761,0.186469,0.090503
327,0.375561,2.859397,0.249027,0.272298,13.767468,0.935778,0.293769,0.092668
328,0.092436,0.91888,0.720778,2.995408,38.800775,0.606031,1.134273,0.048215
329,0.034669,1.804942,1.819167,1.497417,1.113772,1.56717,0.04382,0.099394
330,0.144853,1.723637,3.104055,1.862319,24.213454,2.314887,0.867226,0.153582
331,0.330101,2.798103,3.47234,0.921262,23.373552,0.704635,0.790804,0.160451
332,0.038021,2.171648,3.269573,3.111633,27.01605,0.525194,0.5823,0.19499
333,0.329902,3.161864,0.216505,1.069585,0.003983,3.024894,0.058196,0.121842
334,0.070898,3.592852,0.543481,1.229312,9.784293,0.695774,0.569388,0.088249
335,0.066899,0.490199,1.892616,3.230807,8.933018,1.662274,0.498346,0.026115
336,0.15282,2.508237,3.608235,0.78426,12.018103,1.497639,0.787484,0.028555
337,0.292767,0.479985,1.180131,2.204126,34.084511,0.893591,0.835424,0.133988
338,0.064366,1.891013,3.807001,0.307377,30.478587,2.295739,1.419508,0.096182
339,0.381486,0.459758,0.545114,0.351478,6.283514,2.27694,1.682858,0.15024
340,0.290943,0.864774,0.138491,3.190598,18.208979,0.910461,0.580927,0.08893
341,0.025628,2.982751,1.448607,2.575728,9.146862,0.823345,0.112103,0.040136
342,0.378644,3.463578,0.21528,0.573232,32.812332,1.882219,1.265662,0.033137
343,0.162929,2.206781,0.567813,3.5401,32.896134,0.987284,1.913321,0.17424
344,0.101472,3.386209,2.088436,0.302955,39.152592,1.999231,1.860685,0.048803
345,0.120275,2.591207,1.444331,3.6088,0.399919,3.346516,0.73842,0.085812
346,0.158721,2.497076,1.002926,0.615712,31.409866,3.951862,1.06264,0.05804
347,0.0054,2.573846,2.574142,3.453207,1.19293,1.87092,0.220907,0.007575
348,0.238254,0.721084,3.705975,1.726941,25.637482,3.947628,1.930865,0.124454
349,0.214262,2.150531,0.487808,0.070458,23.708106,2.42589,0.443216,0.049686
350,0.260891,2.794626,2.218346,2.538628,4.337635,2.413636,1.597218,0.174451
351,0.287928,3.691019,0.695836,3.298287,36.620713,3.942416,1.490636,0.149682
352,0.346601,2.125566,1.935006,3.934751,0.043671,3.359217,0.464246,0.003888
353,0.001879,2.922262,2.163852,1.05313,25.928916,0.963568,1.02382,0.14294
354,0.105954,2.617911,2.7497,3.275125,6.837142,2.75769,1.170884,0.021039
355,0.31259,1.620094,1.991344,1.234608,22.205261,3.37557,0.728776,0.108387
356,0.31292,3.416437,0.923326,1.358008,12.660275,1.36655,1.329964,0.104819
357,0.006268,2.828094,2.571164,0.560192,6.660508,3.462085,0.70393,0.0469
358,0.300109,3.011078,1.872239,3.305575,26.134727,0.354363,0.080191,0.002374
359,0.351259,3.855863,0.538642,0.691566,12.793991,1.02902,0.558475,0.087959
360,0.043358,3.906547,0.057013,0.984035,38.971533,1.927471,1.167733,0.048467
361,0.335304,0.381782,0.60019,2.973256,39.347955,1.89587,1.710306,0.19434
362,0.008452,3.489471,1.960022,0.998996,18.687352,3.184806,1.555278,0.008497
363,0.203225,1.558422,2.139796,3.897717,23.915751,2.626328,1.166156,0.00478
364,0.240339,1.792869,2.465728,1.109418,4.43231,2.057451,1.867743,0.156217
365,0.112411,0.282003,2.270338,0.015349,8.074426,0.768929,1.140069,0.174631
366,0.188922,1.161988,0.285083,0.818924,1.596382,0.170364,1.380835,0.044465
367,0.061435,1.375848,1.413608,1.928202,39.60673,0.270186,0.022457,0.189695
368,0.336687,1.400326,1.692765,1.129484,2.896741,1.418081,0.495282,0.002623
369,0.224778,1.222633,1.996579,3.767913,10.866681,3.893302,1.163526,0.009762
370,0.048549,1.042485,0.786389,0.051863,1.170456,3.841748,1.654495,0.168791
371,0.354088,1.074707,2.282893,1.725168,4.637698,3.761688,1.708412,0.197963
372,0.123525,2.485594,1.057353,2.79901,19.844334,0.712759,0.059352,0.120397
373,0.267434,2.018006,1.297455,1.648427,21.033009,3.530315,1.182691,0.089437
374,0.064812,1.174476,1.728222,3.247383,35.969011,2.128809,1.280347,0.176389
375,0.126187,0.886815,1.635981,2.33295,5.773592,1.317319,0.033988,0.105666
376,0.174822,0.062263,1.293082,2.738741,11.461973,0.820224,0.179747,0.088509
377,0.160103,0.404341,2.229756,3.917883,2.005493,0.647331,1.533523,0.010625
378,0.325788,1.254912,3.213339,1.506799,18.483997,3.031699,1.954029,0.150184
379,0.383095,2.257733,3.471038,1.944374,33.055794,0.548152,1.125002,0.088736
380,0.216815,1.294153,1.058764,3.425159,22.782381,0.353784,0.825469,0.141822
381,0.303738,0.031808,0.317266,2.685716,5.734657,0.12152,1.364109,0.070745
382,0.129153,2.721926,1.953256,3.883049,2.683717,3.190466,1.279629,0.171904
383,0.281552,0.545981,0.111789,3.858979,15.857381,2.246906,0.224885,0.134141
384,0.171475,1.087543,0.852923,1.339362,9.876113,0.067613,0.276749,0.024639
385,0.288578,1.330903,3.583181,1.221868,6.019398,1.40968,0.280638,0.013773
386,0.003137,2.419506,3.162179,2.830676,27.943143,1.545498,0.066445,0.024555
387,0.246154,0.203885,1.139187,2.686733,0.774426,1.329288,1.549197,0.182524
388,0.042829,3.215693,3.793322,1.127734,25.192418,0.030365,1.12295,0.185571
389,0.089475,0.061409,0.886491,1.254396,3.642577,1.539493,0.960701,0.16567
390,0.394499,2.101694,0.281737,2.945091,11.51805,2.63155,0.98886,0.152151
391,0.236772,0.578599,2.897326,1.940456,37.789641,2.233096,1.569313,0.121547
392,0.318623,2.929815,2.382152,3.50852,8.552932,3.44173,1.934009,0.033861
393,0.001103,0.067532,0.980592,3.257398,12.695096,3.307955,0.214,0.07413
394,0.299444,1.838173,2.947012,2.775026,21.911384,1.865468,1.986043,0.05649
395,0.252883,1.318939,3.239011,0.632818,3.051585,0.582589,0.603196,0.145854
396,0.333921,3.07855,1.621877,2.395944,25.086382,2.78933,0.68926,0.110939
397,0.290141,2.536187,2.399197,3.314629,18.015291,1.568904,1.595049,0.018357
398,0.386284,2.092162,1.86829,2.840682,29.539557,0.139739,0.027533,0.100287
399,0.369258,2.619627,1.490524,1.58489,4.997489,0.192318,0.61363,0.01566
400,0.201553,1.269149,0.29714,0.896095,1.864348,2.944924,1.628797,0.188164
401,0.30211,2.475695,2.195699,3.082022,31.065303,3.327435,1.041358,0.193205
402,0.308257,1.941949,1.908501,0.89004,38.853706,2.16199,1.658408,0.076486
403,0.175633,0.376558,1.07694,2.349477,10.232409,2.125835,0.422832,0.159332
404,0.363359,3.858691,2.558592,0.854707,20.713942,1.548075,0.136199,0.15095
405,0.14473,2.62957,0.555401,0.960296,29.576443,2.785182,1.202154,0.194801
406,0.139691,1.148334,1.801,3.430667,0.071941,2.202666,0.737058,0.008093
407,0.054447,3.179504,1.851428,2.615394,10.77902,2.027979,1.971796,0.007872
408,0.01935,1.850891,1.905931,0.577396,10.812894,1.260529,1.713993,0.168661
409,0.054134,3.02858,3.78919,1.519491,33.143983,2.403764,0.339991,0.015074
410,0.032114,1.817803,2.828594,1.604108,26.444348,3.403134,1.991119,0.05412
411,0.375748,0.696498,3.218303,1.639122,13.253226,3.685206,0.996911,0.144271
412,0.313275,2.979457,1.677812,0.553715,38.391173,2.738261,1.551612,0.145455
413,0.028285,0.86134,0.376622,3.605521,19.272148,3.366391,0.645873,0.0746
414,0.2692,2.671108,1.245084,3.728897,3.125403,3.317823,0.440447,0.144991
415,0.360309,3.808181,2.970941,1.283502,3.836069,1.14836,0.809185,0.065408
416,0.371844,0.334546,0.516196,2.156594,2.4418,0.463576,0.99853,0.083588
417,0.128605,3.612261,2.480051,3.422859,22.167387,2.901505,1.816943,0.008671
418,0.298609,1.420952,1.773612,2.415509,37.560919,0.670523,0.435638,0.155789
419,0.326822,0.398303,1.494731,1.821406,10.060207,1.646899,1.276947,0.009377
420,0.18291,2.005257,3.631024,1.868056,11.688804,2.932695,0.390497,0.197892
421,0.130354,1.424596,0.745717,0.178197,30.74039,3.134807,0.07877,0.112997
422,0.131414,2.655123,2.544815,2.70192,19.217252,2.931565,1.457913,0.160275
423,0.294866,0.946259,2.472128,1.356328,16.832979,3.71365,0.340496,0.135011
424,0.241714,1.193083,2.251434,1.452143,13.906362,3.435894,1.811368,0.13609
425,0.334623,2.516448,2.623292,1.885389,12.519237,0.518013,1.724785,0.106562
426,0.367698,3.615288,0.231584,2.062919,33.620776,0.632603,0.543102,0.185159
427,0.186373,2.727238,2.000943,0.757094,35.444971,3.674909,1.753942,0.101
428,0.135904,1.279335,3.643104,1.505967,4.956352,0.887615,0.099553,0.057999
429,0.056565,2.40549,3.449288,3.335807,0.456112,1.027123,0.211431,0.100754
430,0.037247,0.358952,0.320474,3.963203,3.109221,0.397447,0.360532,0.026967
431,0.054348,2.571517,3.133841,3.21526,6.778938,2.39711,1.045547,0.010971
432,0.046425,3.503351,1.964457,0.761307,18.037295,3.733234,1.587412,0.071647
433,0.134224,3.365134,2.95023,3.32683,28.714268,1.422927,0.702484,0.133188
434,0.026534,0.512656,1.646469,1.258473,13.82806,3.485576,0.401019,0.041417
435,0.155956,1.508594,3.083527,1.230641,0.124863,0.840617,0.208755,0.026206
436,0.337114,2.743309,1.519301,1.183963,34.205049,1.385583,0.823417,0.062852
437,0.068958,0.176002,0.832719,1.981746,3.46087,3.126614,0.721123,0.181904
438,0.387893,2.878832,0.919716,2.386448,26.556881,0.107062,0.765104,0.166631
439,0.175578,1.737365,3.553842,3.152843,38.529418,0.544641,0.577637,0.029592
440,0.056661,3.378319,1.032167,0.009907,24.399359,1.080161,1.094648,0.127791
441,0.32345,3.29331,1.02019,3.973263,17.379127,2.331805,1.49722,0.127065
442,0.222287,0.908762,1.468179,3.959229,2.770259,1.082927,0.341143,0.142017
443,0.228133,0.988484,1.275931,3.440141,30.961812,1.576937,0.409232,0.077
444,0.02287,1.14315,1.531536,3.788376,17.929055,1.541967,0.544332,0.046725
445,0.189117,0.530103,1.666361,1.512329,17.12088,2.465985,0.522936,0.015965
446,0.298166,2.109782,3.526635,1.990049,38.770415,1.721814,1.754354,0.037813
447,0.352191,2.761809,0.26606,3.216073,1.424166,1.035195,0.534152,0.165864
448,0.115379,2.228473,2.098119,2.142478,27.86077,3.11399,1.135971,0.169641
449,0.251809,2.817784,3.166689,3.78086,36.875592,1.817962,0.618945,0.075499
450,0.213771,3.582536,3.125096,3.531974,17.580555,1.615548,1.209639,0.000374
451,0.204752,0.897158,1.095429,2.288992,30.442808,0.187329,0.707396,0.114178
452,0.29981,3.629633,0.010395,3.154274,18.700463,3.300443,1.427542,0.068785
453,0.056853,1.688328,1.613572,0.83362,26.585184,2.173668,0.183818,0.122827
454,0.214914,3.602864,1.551651,3.796311,11.083537,3.405599,1.234466,0.029168
455,0.157888,3.022383,0.507717,1.377064,10.604543,1.171684,1.245092,0.027517
456,0.201653,3.637532,3.004774,2.031504,36.269444,3.786796,0.29193,0.041216
457,0.06219,2.864051,2.389003,1.417178,38.225916,3.187666,1.725077,0.073414
458,0.270477,3.361924,0.188577,0.838459,9.060098,1.695215,0.026881,0.102344
459,0.390934,0.221283,1.906801,1.050652,7.853405,2.692622,1.668323,0.187418
460,0.259166,1.076489,3.656157,1.44242,25.753395,3.477431,1.319359,0.098827
461,0.190423,3.824575,0.393314,1.598688,4.087763,3.147764,1.896638,0.171381
462,0.061273,1.711597,3.562562,0.521833,6.270744,3.704242,1.974407,0.108425
463,0.047857,3.579793,2.541676,3.428782,37.656586,3.711929,0.63319,0.050033
464,0.053785,2.291565,0.682645,1.337928,0.296085,2.961748,1.211636,0.091962
465,0.036477,1.428783,1.10212,3.206428,14.748138,0.028446,0.975394,0.00988
466,0.290754,3.971926,2.476508,0.393668,15.91715,3.842766,1.412213,0.190791
467,0.362249,2.767539,1.109242,3.220021,19.998891,2.910663,1.305674,0.027822
468,0.378954,2.249554,1.294314,3.577534,10.503862,1.107185,0.518271,0.090227
469,0.087308,1.245164,3.87617,0.988496,15.61494,2.031801,0.885472,0.108138
470,0.165697,1.542122,2.827107,2.672282,38.101982,2.48927,1.436789,0.065934
471,0.178281,3.867147,1.238533,0.427355,14.42411,3.668804,1.709286,0.015274
472,0.3871,0.586868,0.704194,0.901759,22.073064,2.462234,1.387759,0.102574
473,0.124732,0.206682,1.006294,3.325953,2.665838,1.967217,1.912207,0.093163
474,0.365212,3.199972,3.993951,3.10886,35.151155,2.187265,0.606777,0.193003
475,0.184632,2.138175,2.977011,0.537631,29.032052,1.094051,1.204439,0.088376
476,0.01107,3.531534,1.838708,1.284519,29.464002,2.091464,0.003121,0.022392
477,0.070447,0.715663,3.217317,3.346352,8.730087,3.804015,1.383013,0.003667
478,0.145063,1.284697,1.811543,2.026517,32.012742,1.327792,1.411624,0.01756
479,0.090296,3.564141,1.232523,1.720928,5.675999,1.037784,0.797476,0.172081
480,0.174362,3.7151,3.8542,0.334501,29.329122,0.895804,0.314925,0.038841
481,0.359511,1.626514,3.503809,0.410196,4.528884,3.073317,1.689908,0.116672
482,0.121611,3.102922,1.529588,0.670807,31.734936,1.737877,0.076407,0.021374
483,0.218721,3.227954,3.948004,1.750433,18.743139,1.594148,1.371359,0.025041
484,0.114934,2.460234,1.475524,2.874745,21.009289,1.804173,0.519008,0.074324
485,0.220348,0.854112,0.485378,1.08714,8.689587,0.997018,1.292809,0.029208
486,0.324052,2.440158,0.612765,3.454733,30.07103,2.697945,1.892023,0.16116
487,0.107131,3.680878,0.481603,0.637391,27.814009,0.027791,0.748625,0.136812
488,0.094715,3.257014,2.49803,2.419811,25.4529,1.915647,0.436689,0.115404
489,0.397602,1.094129,3.381532,0.600738,21.137651,3.555406,0.85306,0.196946
490,0.227091,0.871672,0.489425,0.991212,19.747967,2.584859,1.965369,0.06478
491,0.330897,1.176674,0.767741,3.066129,26.658492,0.576738,1.332974,0.187598
492,0.286559,3.7386,0.062835,3.75108,36.657947,1.468237,0.277282,0.137185
493,0.356645,3.643498,1.716567,2.308623,37.022571,0.445669,0.470242,0.157098
494,0.292363,1.939849,1.956843,3.477475,30.004424,3.212858,1.137609,0.130486
495,0.014615,3.972739,3.23498,3.96501,27.579195,1.806609,0.676392,0.056174
496,0.326542,1.725995,3.585416,1.792269,11.430695,3.071236,0.773208,0.086193
497,0.2402,1.525048,2.47082,1.515804,10.376708,0.053743,1.054131,0.020159
498,0.382394,2.358334,2.083383,1.44468,37.720504,0.291781,1.751803,0.149942
499,0.226159,1.283015,1.68181,3.434145,21.184673,0.49096,0.433245,0.047522
500,0.209178,1.338831,2.926126,1.580166,8.878559,0.486149,1.806076,0.098483
501,0.025571,2.507503,0.594911,0.147141,6.454606,3.021996,0.154959,0.12225
502,0.274742,1.67909,0.1741,3.360387,27.374793,2.806761,1.665418,0.02342
503,0.353561,1.246052,1.443007,3.813769,28.890645,1.059459,0.769791,0.013862
504,0.2986,3.244594,3.595105,2.923161,3.425609,2.562575,0.709097,0.186782
505,0.030845,2.227458,1.342146,3.287072,38.732814,3.886054,1.847874,0.065887
506,0.286886,0.058509,0.404682,1.24578,7.667496,1.824886,0.100432,0.039147
507,0.01908,3.716562,3.715156,2.872489,35.344821,3.857556,1.261602,0.198955
508,0.04984,2.652183,0.060684,1.757347,31.256565,3.69918,0.124083,0.132607
509,0.140465,3.768061,1.607005,1.986339,22.024577,1.429851,0.607525,0.19615
510,0.209663,1.922929,0.584236,3.057636,37.440578,0.257737,1.081765,0.045955
511,0.177238,0.912912,3.641755,3.116366,18.873057,3.487802,0.052221,0.186316
512,0.187084,1.501215,3.920254,1.565472,23.532845,2.877023,0.83473,0.18958
513,0.018242,1.183643,3.798136,3.67642,24.043093,2.455244,1.221385,0.037796
514,0.311406,3.477714,2.365551,3.255064,13.611991,1.383204,1.157136,0.013627
515,0.125709,3.887258,3.273243,1.104078,29.843471,2.668499,1.312945,0.028466
516,0.328542,2.383497,1.22748,2.273987,36.381482,0.306203,0.669961,0.162177
517,0.39167,1.803281,2.187929,2.103353,24.0739,3.494157,1.656655,0.09079
518,0.087762,1.489835,3.572068,0.224824,11.607612,1.2011,1.826715,0.197073
519,0.036824,0.960475,1.985669,0.237276,34.383976,3.032128,1.894888,0.135548
520,0.283383,2.68443,1.56493,2.997872,18.332903,0.177442,0.204594,0.187846
521,0.370695,3.900415,3.828305,3.535655,23.736588,1.433111,1.58964,0.123074
522,0.32484,0.590656,2.837975,0.877039,22.713408,0.174475,0.886814,0.041339
523,0.208376,0.102566,0.527229,1.001518,8.890592,1.788573,0.640272,0.034862
524,0.159753,0.432853,1.631192,3.088115,17.795858,3.597884,1.407951,0.086694
525,0.217526,0.015216,2.768643,1.354988,18.134132,3.921785,1.726951,0.15663
526,0.395479,2.002045,3.118726,0.119538,13.979545,3.438268,1.719242,0.032822
527,0.100965,3.139028,3.416003,1.043929,1.945207,2.002275,0.051911,0.041131
528,0.094529,3.95422,3.589061,0.841642,32.722786,0.931931,0.612241,0.129725
529,0.379946,0.575616,1.837143,1.704535,21.050095,1.146714,1.4018,0.037053
530,0.053121,2.954582,1.533794,3.284899,26.362358,1.119932,0.997587,0.018413
531,0.253001,1.798061,3.86226,2.987798,36.203225,1.876176,0.901464,0.169264
532,0.262006,0.418944,1.99593,2.404994,28.072698,0.824632,1.509054,0.083907
533,0.23436,2.999087,1.465096,0.958256,10.129993,1.101679,1.069416,0.014278
534,0.223629,2.606105,3.722812,1.477962,17.156595,1.723813,1.193196,0.042066
535,0.18152,0.548933,0.125517,3.122467,13.480169,1.275854,1.544081,0.054206
536,0.317903,0.336265,3.859715,0.68156,16.198552,2.196572,1.093759,0.066479
537,0.331627,1.018357,0.419208,3.341786,7.565938,0.037702,0.426186,0.119323
538,0.083469,3.686007,3.200234,1.985025,27.734589,0.059904,1.990732,0.158111
539,0.268533,3.491649,2.85256,2.549069,37.883075,2.950941,1.679138,0.028112
540,0.001504,1.323005,1.582606,3.911861,8.000684,3.376927,0.513664,0.138514
541,0.194487,1.065915,1.134153,2.940677,29.217835,2.667179,1.013416,0.162942
542,0.185116,1.28156,0.003724,0.639417,34.901826,1.991384,1.108473,0.104163
543,0.268321,3.20637,0.47113,0.84383,4.503302,3.739969,1.294071,0.104063
544,0.260759,0.91754,0.394083,3.851556,15.819559,1.89962,1.165116,0.06179
545,0.32261,0.636679,2.56199,2.541908,3.236273,1.340901,0.467337,0.044657
546,0.372455,1.092131,1.38734,1.367592,12.210688,2.604251,0.662593,0.027452
547,0.35545,0.073497,2.411818,0.931747,28.761488,3.799402,1.706911,0.187712
548,0.226316,2.847627,0.387424,0.191381,15.131713,0.885776,0.624174,0.043275
549,0.20494,2.95071,1.981291,3.863808,7.254001,1.637169,1.290688,0.020974
550,0.282354,0.58212,2.287924,3.316082,21.107069,1.237749,0.351596,0.113586
551,0.282564,1.931822,3.73834,2.670056,0.921617,1.238014,0.075819,0.191003
552,0.081433,0.519177,3.053666,1.308807,16.317807,3.524543,1.377053,0.142763
553,0.218382,0.329224,2.791913,3.365593,32.908789,2.234397,1.503741,0.027085
554,0.040925,2.845504,1.216053,1.437379,4.399624,2.353399,0.52897,0.009046
555,0.153314,3.271182,0.000571,0.918845,22.250478,3.544414,0.369364,0.133773
556,0.205098,3.834127,1.29902,2.555301,31.589474,3.981917,0.527676,0.029675
557,0.307221,0.214625,1.220848,2.383858,31.295725,2.431483,0.484135,0.107649
558,0.064523,1.963061,2.905896,3.891873,15.535739,0.241818,0.187234,0.125987
559,0.167114,1.624897,1.169974,1.479451,0.792195,1.559075,1.645244,0.073169
560,0.159495,0.410116,0.731988,2.136998,32.742943,2.364844,0.530234,0.136998
561,0.012607,0.584738,1.599262,0.31106,11.455111,0.62004,1.113196,0.094424
562,0.317197,0.245838,3.928943,1.399299,30.347808,1.58871,0.134223,0.081297
563,0.077243,1.26721,1.340868,0.316802,21.858281,3.075791,0.713872,0.123461
564,0.366107,1.588233,2.024435,1.94992,31.747895,0.504484,1.448572,0.11768
565,0.34561,2.240253,2.844532,0.21854,35.014114,1.862817,1.343538,0.08937
566,0.03186,1.484602,2.966581,0.069409,6.698291,3.011156,1.514363,0.178727
567,0.009409,0.969236,3.035983,3.635936,11.023509,2.824617,0.046028,0.097349
568,0.254798,3.323052,0.733711,3.656515,31.181854,0.751476,0.424836,0.091077
569,0.24302,1.769768,3.308466,0.107558,34.839934,2.845605,0.925636,0.010719
570,0.156525,1.852156,2.074154,1.682489,12.99119,2.022988,0.957353,0.061822
571,0.35455,3.761991,0.681414,0.868566,34.585134,2.592375,0.454123,0.054445
572,0.135351,0.735628,0.679887,2.284473,19.564569,1.351203,0.366419,0.044807
573,0.279816,0.868908,2.922487,3.615154,8.044117,3.44676,0.948993,0.072
574,0.212233,0.592183,0.25549,1.318706,38.064797,2.690199,0.23374,0.09035
575,0.161406,1.444978,2.864854,2.214475,32.065437,2.444189,0.25931,0.012991
576,0.014008,0.36064,0.583834,3.799803,9.404853,0.195643,0.380063,0.107241
577,0.19364,0.55766,1.179767,0.418741,10.961424,1.684398,0.438162,0.023726
578,0.100246,2.188803,3.247322,2.074772,1.147872,1.402628,0.666251,0.041908
579,0.147793,0.236857,3.251928,2.475048,7.659479,2.580234,0.379295,0.110762
580,0.22572,0.713164,2.591303,3.370924,21.794163,2.710156,0.848764,0.058997
581,0.085273,0.632984,2.996813,0.332895,35.422166,1.145992,1.393262,0.15861
582,0.153995,1.898278,2.563289,2.43907,25.168126,2.184192,1.091349,0.176671
583,0.344878,0.573201,2.703094,2.520992,22.737596,2.822693,0.113169,0.01348
584,0.364098,0.971007,0.441253,0.348228,24.814786,2.313839,0.327881,0.013389
585,0.249406,1.953086,0.92044,3.563033,31.474676,0.508824,0.068387,0.136373
586,0.1431,0.204671,0.534687,0.276239,1.501731,0.254129,1.205924,0.045361
587,0.317216,3.792912,1.505281,0.098723,6.873366,3.028394,0.551619,0.0531
588,0.261832,2.363508,0.985823,3.165155,17.426891,2.068782,0.12094,0.197452
589,0.384928,1.122665,0.597805,3.262353,2.307173,3.609727,0.188184,0.075273
590,0.267351,2.442257,1.396634,2.610115,5.609428,2.223448,1.16119,0.150574
591,0.114181,1.988097,3.849808,0.540622,38.044314,2.400377,1.331519,0.042847
592,0.154207,3.223185,3.285294,3.52555,1.910235,2.925422,1.512281,0.162666
593,0.288028,0.67717,2.714125,0.693665,34.884238,2.140618,1.556696,0.10588
594,0.325456,1.102467,0.193488,3.955226,12.23328,3.95654,0.457243,0.161768
595,0.373985,3.988939,0.834303,1.7229,22.755561,0.294094,0.52178,0.106364
596,0.196923,0.315365,3.980839,1.250448,32.614118,2.908911,1.992174,0.044329
597,0.08853,3.033825,0.668401,1.170369,10.340134,0.871402,1.009906,0.066535
598,0.163582,0.477383,1.307975,1.04022,11.869353,3.397408,1.592519,0.099865
599,0.306751,3.724329,0.200629,2.465265,8.775037,2.010751,1.790269,0.092586
600,0.076101,1.955584,1.527213,0.184561,37.751467,3.88066,0.126848,0.053518
601,0.269529,1.456801,3.681881,2.577337,18.618287,2.485895,0.989622,0.051394
602,0.066422,3.91316,2.459498,0.530728,18.721401,0.003914,0.298304,0.1954
603,0.136932,3.597498,2.260011,3.996918,2.297951,1.687225,0.985394,0.030897
604,0.050847,2.064346,3.624709,0.60359,12.312636,1.6447,0.017239,0.134404
605,0.362955,2.303566,0.558738,2.175719,19.689778,3.664725,1.350457,0.143433
606,0.080365,2.96566,0.650259,3.446424,36.355327,3.061166,0.906772,0.189314
607,0.289071,3.903433,3.555993,3.928967,37.002608,1.374948,0.167228,0.067082
608,0.225499,0.650644,3.81627,1.654367,34.298355,1.639856,1.461739,0.031282
609,0.325373,1.830583,1.843421,0.346962,36.904687,0.77801,0.173623,0.01302
610,0.34125,0.902296,2.20161,0.422371,33.224175,3.50915,0.217448,0.168344
611,0.131325,3.707387,0.219563,1.781036,20.907405,2.674154,1.284632,0.061088
612,0.118067,2.927797,0.864048,2.759995,17.217752,0.907221,0.646741,0.127659
613,0.064074,0.963683,0.625929,0.812756,28.255359,3.381431,1.715375,0.017003
614,0.24715,2.028148,2.080874,3.71991,11.188838,2.572697,1.217911,0.112318
615,0.087557,1.934916,1.971135,0.44945,39.896386,0.09655,1.333262,0.011016
616,0.013305,1.779191,0.23471,1.734166,13.315695,3.286472,0.212897,0.128248
617,0.350092,1.727706,3.991758,1.760822,3.892665,3.891726,0.840764,0.101689
618,0.085876,0.026085,3.994984,0.925274,16.026293,3.101477,1.141582,0.162563
619,0.310668,1.272983,3.3445,3.627348,21.554367,3.451028,0.683664,0.031874
620,0.376358,1.937189,1.198106,3.570484,22.098467,2.456189,1.510406,0.147309
621,0.239757,3.191429,3.623586,1.033556,34.123031,3.175023,0.593063,0.114638
622,0.319004,3.84651,3.542819,3.143929,17.636929,3.265879,0.698317,0.121224
623,0.191423,0.492208,0.108526,2.976534,14.956084,1.619114,0.408567,0.005028
624,0.174747,3.54366,1.857611,1.741729,37.056173,3.633687,0.499819,0.125849
625,0.073907,1.214877,3.64851,1.263449,17.082362,2.319603,0.525024,0.002057
626,0.173083,3.366783,3.80962,2.191246,11.638468,0.591783,1.31773,0.012187
627,0.321916,0.100465,3.557033,3.445192,36.291205,1.63513,1.849613,0.175156
628,0.144539,3.202504,0.359584,0.030924,12.817099,2.767929,1.303012,0.184967
629,0.246726,2.94056,1.51579,0.076282,23.939352,2.254967,0.871887,0.036326
630,0.011377,2.333227,3.467941,2.943442,34.169233,1.969719,1.730032,0.100842
631,0.285169,3.968207,0.950011,2.902988,34.240142,3.872446,1.815424,0.124896
632,0.247855,1.47065,2.930338,3.243371,3.317161,2.539053,1.759853,0.183129
633,0.399605,2.268504,3.911684,1.553759,2.390844,2.623099,0.294849,0.087699
634,0.038682,1.66956,0.734518,1.674698,5.4579,2.741689,0.381879,0.096707
635,0.072291,2.672056,3.209866,1.744797,31.383214,3.267583,0.241111,0.081176
636,0.015013,1.765424,2.770153,3.293898,29.91659,0.467006,1.476021,0.077539
637,0.306166,0.416322,2.19706,2.189898,24.841551,0.64263,1.21308,0.007924
638,0.000203,1.433949,3.434916,3.539092,25.005352,0.898406,1.716284,0.183494
639,0.254324,1.243227,1.256056,3.691029,3.35158,1.41333,0.977875,0.136111
640,0.348734,3.353673,1.84073,0.729617,16.567768,3.860341,1.160663,0.155489
641,0.217121,3.587315,3.68423,0.379388,22.182902,3.845865,1.93179,0.15368
642,0.05767,0.558829,2.113571,0.61844,33.764778,1.485061,1.561104,0.10922
643,0.085561,1.977092,3.870459,1.935661,10.857422,0.560823,1.129697,0.00402
644,0.095523,1.38176,3.198148,0.007747,9.577779,2.45823,1.83718,0.19943
645,0.092296,1.443551,2.552832,2.127575,17.166412,0.338369,1.200736,0.165983
646,0.134567,3.402573,2.230688,3.020223,17.342233,1.369966,0.746172,0.11304
647,0.173628,2.71285,3.822089,0.591539,9.283333,2.263588,1.251177,0.104351
648,0.392171,1.893192,0.957755,1.97884,22.46524,1.62096,0.222162,0.083272
649,0.300617,2.719478,1.325232,0.337943,6.969272,2.975475,0.791086,0.187238
650,0.075463,2.195484,3.202752,0.367192,14.876885,3.998278,1.425021,0.030965
651,0.386799,1.696438,1.96833,1.765981,30.614427,1.154776,0.638614,0.043446
652,0.313072,1.834668,1.865104,3.497404,12.280481,0.863279,0.347496,0.108776
653,0.175191,0.832544,1.4083,3.169275,17.682957,2.506066,1.530145,0.084931
